id,name,username,bio,location,website,join_date,following,followers,fk_game_id
2263443860,Alto's Adventure,altosadventure,"The official home of the Alto Series, by @builtbysnowman & @landandseagames. Alto’s Adventure: The Spirit of the Mountain is now available on @AppleArcade!",,https://t.co/9hkgEcr4is,2013-12-26T23:06:13.000Z,3,14275,754412e3df444c0c84653ea7aa047fe6
976160387669389312,Remnant: From the Ashes,Remnant_Game,"Remnant: From the Ashes is a third-person survival action game available on PC, PS4™, and Xbox One | ESRB: MATURE (17+) with Blood, Strong Language and Violence",,https://t.co/zSPr4Okoi9,2018-03-20T18:15:47.000Z,22,36306,a0bb13a219f747f88dff4c2a50b070c0
1215690390369636357,🕷️Kill It With Fire - The Game 🕷️,KIWF_Game,"Hunt spiders with extreme prejudice. 🔥

Available now on PC and consoles!
Join our Discord: https://t.co/2fLTuIF07B",Under your pillow,https://t.co/fLuHSsIcc3,2020-01-10T17:42:50.000Z,12,5047,061c756f526f429694c30188a0a99482
103296456,Rogue Legacy 2,CellarDoorGames,"Cellar Door Game's Funiverse.    Population: Sadness.    Also, we make games. https://t.co/dwmbRfnyu8",Canada,https://t.co/1mZ3V7MOTm,2010-01-09T15:32:01.000Z,178,15008,e343cee48e8e4cca80b0ae3d228342aa
712344527126671360,Lucky's Tale VR - now remastered!,PlayfulLucky,"Adventurer. Guardian. Swiftail. Plushie. Catch him in #NewSuperLuckysTale on console/PC and #LuckysTale on Quest 2, PSVR, and SteamVR.",Foxington,https://t.co/eNbXaG6ICV,2016-03-22T18:25:44.000Z,361,9459,3f33b68db9ac412597707ab5276965fa
745254764179558400,Mighty Polygon #Relicta!,MightyPolygon,"Mighty Polygon is a small indie game development studio located in Valencia, Spain. Makers of #Relicta. Now loading...  

Relicta➡️ https://t.co/yq5fFOApHT","Valencia, Spain",https://t.co/YGhfmU1FlA,2016-06-21T13:59:16.000Z,481,1413,8f338b5867d84354bf01550081b4bb2b
1167043723831730177,No Straight Roads 🎸,NoStraightRoads,"Take back Vinyl City - WITH ROCK! A music-based action-adventure out now on PS4, Xbox One, Nintendo Switch & PC. Developed by @MetronomikIncEN",,https://t.co/wch9Akj4pw,2019-08-29T11:58:24.000Z,136,17506,097a407e8d1f4ab3af6026928a794b8d
1177177661623480326,A Juggler's Tale (archived),ajugglerstale,"A Juggler's Tale is a cinematic platformer game, released in 2021 for PC and console.

This is an archived account, check out the devs Twitter: @kaleidoscube 🎮","Stuttgart, Deutschland",https://t.co/oyv8xPY3q2,2019-09-26T11:06:49.000Z,8,211,f88100d74fd04a518d9cbc89028c6fa9
2977275207,The Last Campfire,thelastcampfire,"From @HelloGames, The Last Campfire is an adventure, a story of a lost ember trapped in a puzzling place, searching for meaning and a way home.",,https://t.co/JdDaheH1H1,2015-01-13T23:44:55.000Z,3,1087,234c5a3fd58b4cd5ae307a156ef789e3
1108787777833828352,Alluris,PlayAlluris,"Alluris is a swipe-your-own adventure game where you explore an interconnected world by only swiping left or right!

Welcome to the tavern!","Los Angeles, CA",https://t.co/rdQ20Q6AsV,2019-03-21T17:49:41.000Z,35,458,4fff670a2c5d49e995c1b2775de02fdb
37906797,IO Interactive,IOInteractive,"We develop and publish impactful games from our studios in Copenhagen, Malmö and Barcelona - including @HITMAN 3, Project @007 and an Unannounced Project.","Denmark, Sweden and Spain",https://t.co/QmIGSknpm7,2009-05-05T11:47:38.000Z,237,114466,10701b17b68d4ec18beaf7599717065c
1131468944,Surgeon Simulator 2,surgeonsim,"It's time to team-up for trauma 🤝 Available on @Steam, @Xbox, @XboxGamePass & @EpicGames 💓 Discord: https://t.co/6WrD8sQzCP 🔨 Made by @bossagames 💉",Barnardshire ,https://t.co/FbcnUUd09v,2013-01-29T16:15:03.000Z,2399,29362,040d6aecf9cd4199abba059d5acfd600
1217832803787792384,Windbound,WindboundGame,"Official Twitter for Windbound, the new survival action role-playing game from @deepsilver. #BraveTheStorm 

Support: https://t.co/hZ4TDX7ATs",The Forbidden Islands,https://t.co/7KBVCiTjho,2020-01-16T15:35:57.000Z,39,3278,13e70cb21eda428dbdf8d8b0a013880f
3137268987,Diabotical,Diabotical,"Arena FPS is back! Diabotical is here to give you fast-paced, action-packed gameplay.",Sweden,https://t.co/ebGiPwqgD4,2015-04-05T15:19:55.000Z,7,25247,91a881b260bb455d97aeea0d205aa178
1009177298782875648,Spellbreak,PlaySpellbreak,Become the Ultimate Battlemage,The Hollow Lands,https://t.co/YrN6OI68Ws,2018-06-19T20:53:12.000Z,131,81447,8185b5be30124bdc93bc46d9174bd114
67306920,HITMAN 3,Hitman,"HITMAN 3 OUT NOW. ESRB Rating: MATURE with Blood, Drug Reference, Intense Violence and Strong Language. Developed and published by @IOInteractive.",,https://t.co/4SnU7srPKI,2009-08-20T12:58:43.000Z,47,100968,f536990dc8164c829b410861caf17add
1620635102,WRC The Official Games,WRCTheGame,"Official Twitter account for the #WRC video game series. #WRCGenerations will be available Oct 13 on Consoles and in Nov on PC.

Developed by @kylotonn_games",,https://t.co/0aoiz9WtWg,2013-07-25T15:27:37.000Z,224,15858,2abb210228a8433a98c8dc8b8ce0107a
107178219,Kalypso Media,kalypsomedia,"Where Games Live! 🎮  | Home of @El_Prez & the Ultimate Evil |
#MatchpointGame | #Tropico6 | #Dungeons3 | #RailwayEmpire","Seattle, WA",https://t.co/XSPqUaCO2V,2010-01-21T19:30:40.000Z,1250,8182,4de114969d2446699fb5b505269fe415
432450236,GS Entertainment,GoodShepherdEnt,We publish great games by amazing people. Working on Hard West 2! Discord: https://t.co/zaf9U3ORoQ,On a train to hell 🔥,https://t.co/a34o1kjFWo,2011-12-09T12:09:23.000Z,880,15719,72cbf73f83ea4437b142e143a1c78562
1199686752795070465,As Far As The Eye,AFATEGAME,Turn-based resource-management game developed by @Unexpected_std and published by @GoblinzPub | Join our Discord https://t.co/CEoGdGPPa8,,https://t.co/nKyoia2WTT,2019-11-27T13:50:10.000Z,17,6937,442ff8be7d644f5686ba64ec5140e93f
177366676,Path of Exile,pathofexile,"Path of Exile is a free-to-play online Action RPG set in the dark fantasy world of Wraeclast. Available on PC, macOS, PlayStation and Xbox now.",New Zealand,https://t.co/HFtrwp3v1W,2010-08-11T23:28:46.000Z,284,178317,0e8695f8a0a648a78f20e3412cd501e5
517436325,Ripstone Games,RipstoneGames,"We love making games people play | Publishers of Chess Ultra & Poker Club | Now working on @Netflix’s The Queen’s Gambit Chess, coming soon to Android & iOS","Liverpool, United Kingdom",https://t.co/FCUsOgALpc,2012-03-07T10:09:09.000Z,2528,23440,397d1ab85db34e7a8dfd943b51c1c6a5
61436635,Crysis,Crysis,"Crysis 4 (Working Title) Announcement Teaser

https://t.co/ZgxFcdGXpK",Frankfurt Am Main,https://t.co/zEums07LKd,2009-07-30T08:52:13.000Z,8,128942,06a518b864224400b25ee994eb11a492
2732818747,Rocket League,RocketLeague,Sports meets driving in @PsyonixStudios' award-winning sports-action hybrid! Esports: @RLEsports Service Issues: @RL_Status Help / Support: @RL_Support,"San Diego, CA",https://t.co/Lx0dLQ4V3n,2014-08-14T20:46:33.000Z,410,1113408,02d44be4c21c4ce094c6151133c91482
2220957264,dune,funselektor,Founder at Funselektor. We made @AbsoluteDrift and #artofrally,In the Funselektor van,https://t.co/Xb18kdKDEb,2013-11-29T06:33:16.000Z,382,7772,0c90d229f27a4251beee8b4776a8fb44
52067433,Heroes & Generals,heroesngenerals,"Heroes and Generals, FPS meets strategy game. Master your own destiny, or command a nation! For more information visit: http://t.co/up45MGjC",Copenhagen,http://t.co/qfT8RYcmyB,2009-06-29T14:16:22.000Z,14,19201,9cbce2178e694841bd63dc31d91e6868
59130827,Frontier,frontierdev,"Over 25 years of games! Creators of @EliteDangerous, @PlanetCoaster, @JW_Evolution, @PlanetZooGame, @F1Manager, @ChaosGate, and more.","Cambridge, UK",https://t.co/VpbfqXyyMl,2009-07-22T13:53:49.000Z,34,83415,d5a8d607058f4accb71aa406dc8cece0
1088610898942410752,AGGRO CRAB,AggroCrabGames,"🔪 An Unprofessional Indie Game Studio
🦀 Making ANOTHER CRAB'S TREASURE, an underwater soulslike coming to 2023
✨ Wishlist it or else: https://t.co/AOPmzG9tTX",aggrocrab.com,https://t.co/AOPmzG9tTX,2019-01-25T01:33:58.000Z,968,48975,69ed50cc40734c87b29da42d62093777
989523400728162304,Rogue Company,RogueCompany,"The official Twitter account for Rogue Company, a team-based multiplayer shooter available now. For server updates, please visit @HiRezOps.",,https://t.co/PVBLYo6K93,2018-04-26T15:15:37.000Z,15,193132,36bfbc7a0b664a2891c68dc947922469
750748937825423361,Pikuniku ✨,PikuNikuGame,"eshop https://t.co/vuLotIKt08 Steam https://t.co/UTgcqeLrZl By @ok_remi_ok, @arnaud_debock, @calumbowen and @alanzucconi",London/Paris,https://t.co/lREKrX7641,2016-07-06T17:51:09.000Z,2680,12070,559d2ae2577e463eb9f914883795935e
86985177,Star Trek Online,trekonlinegame,"Free-to-play, prime timeline, Star Trek action MMORPG now available on PC, Xbox, & PlayStation. Over 40 ST actors. ESRB Rating: TEEN with Blood, Violence.",Earth Spacedock,https://t.co/faFKxlyXjo,2009-11-02T17:22:37.000Z,2118,87114,c97c99cb46a244db9447cfaf60e0ec3b
709752531715489792,RS2 Vietnam,rs2vietnam,"Official Twitter for Rising Storm 2: Vietnam. Developed by @TripwireInt & @AMG_Feed.   Historical, Authentic, 64 Player FPS on PC / Steam","Roswell, GA",https://t.co/qO0zcuET0s,2016-03-15T14:46:05.000Z,37,7774,b19d810d322240e7b37bcf84ffac60ce
3375810383,Hollow Ponds,hllwpnds,"A videogame studio founded by @KommanderKlobb & @cookymumsta.

We made I Am Dead, Wilmot's Warehouse and Loot Rascals.

For support queries support@hllwpnds.com","London, mostly ",https://t.co/uhBEUYz14L,2015-07-14T14:28:44.000Z,23,2230,0346e47d191443aeaf9d7e16127eefed
879687622808961026,Pixel Reef - #PaperBeast,pixelreef,"@EricChahi indie game studio.
Experience a dreamlike adventure. 
Available on PC for Steam and in VR for PSVR, Steam, Oculus, Viveport.
https://t.co/aec6Cnuw61","Montpellier, France",https://t.co/7IB410tIcc,2017-06-27T13:07:27.000Z,438,2033,6fe9d857f3a04f3c8c96218250c2035d
160839015,THQ Nordic,THQNordic,"THQ Nordic's official Twitter profile. Level 11 Necromancer, Curator of ancient and exotic Intellectual Properties, Architect of new and strange worlds.",Worldwide,https://t.co/bVokgVXzMd,2010-06-29T07:33:01.000Z,615,131652,09846ff4dda3466f9a8bddbe07c22727
15218212,cliffski,cliffski,"Founder of Positech Games, Maker of Production Line, Democracy & Gratuitous Space Battles, Also blogging at https://t.co/sICdY43JkI.  Trying to build a 1.2mwp solar farm",None of your business,https://t.co/6OhRwwnlMo,2008-06-24T10:44:46.000Z,109,10918,5b49e5e38c3848afb71f6825da275047
844328183646203908,Timberline Studio 🐺,TimberlineGames,We're the team behind The Red Lantern! Out now on PC (Epic Games Store) and Nintendo Switch! More to come!,,https://t.co/Cg47RycimU,2017-03-21T23:21:40.000Z,16,3991,8a1b0c496c5440cfa71ba276c75a8aa4
31488354,Majesco Entertainment,Majesco,"A game developer, and publisher of notable franchises such as Iridion, Double Dragon Neon and Geminose!",New York,https://t.co/fAq0pH35hf,2009-04-15T19:13:57.000Z,877,6223,62488ccca67b455891967a4cfc6dea24
43576419,Motion Twin,motiontwin,We made Dead Cells. Indie games studio and zero hierarchy workers co-op est in 2001. Working on the next thing. Tweets by @indiecatapult & associates.,"Bordeaux, France",https://t.co/H4SgYM7FyD,2009-05-30T19:13:09.000Z,363,50985,0357efab61f146289d74880509df7302
130526191,Headup,HeadupGames,"We're an independent games studio - 🗿💚🕹️
🦜 Discord: https://t.co/eIJBLvRd7x 
🎮 Steam: https://t.co/2GzD6AuynT
🌐 Web: https://t.co/D9ayZoN5O2","Dueren, Germany",https://t.co/ptAx1RGOZ4,2010-04-07T15:03:00.000Z,1054,31932,8e30f82a970b48e684a27ca49c386115
765266644599992321,Warpzone Studios,WarpzoneStudios,"Game dev studio in Stockholm, Sweden. Making Hammerting! https://t.co/SrXFwuFWnq","Estocolmo, Suécia",https://t.co/VWmhHiGrMP,2016-08-15T19:19:20.000Z,101,404,687b64a3e1194e69992f9caea70d77c4
1151784680921980928,Ghostrunner,GhostrunnerGame,Ghostrunner is a hardcore FPP game packed with lightning-fast action. Become the ultimate cyber ninja. Rated M - Join the community @ https://t.co/unzAUsy04U,Poland,https://t.co/fVseqzrD4C,2019-07-18T09:24:01.000Z,88,18030,19b650f9a98a45b0bfe07674b51fa7a0
1547240372,Sunhead Games,sunheadgames,"An independent game studio in Taiwan. We made Carto, A Ride into the Mountains and The Swords. Newsletter: https://t.co/qhoHv4ioq3",Taiwan,https://t.co/aGdOPRXxT0,2013-06-26T03:33:29.000Z,4,3665,3f683b83c93d449396da629b66b89be6
1423603999354327043,Slug Disco,SlugDisco,"Indie studio working on our first title @eotu_game https://t.co/agBUxitfQF. 

Publishers for nature games @AdaptTheGame, @EcosystemGame & @BeetleUprising",UK,https://t.co/DjWatZOvBC,2021-08-06T11:17:08.000Z,59,1403,efb29f98a9974fc78bfdd66e69c6d7ab
1882409089,sk,kroskiewicz,#butcher2d #carriongame,Warszawa,https://t.co/iZgiowUJN0,2013-09-19T08:18:22.000Z,343,11426,4e3bae011096422d92a56fadfafacd2e
1137824671007682563,Blair Witch now for PSVR 😎,BlairWitchGame,"Blair Witch is a first-person, story-driven psychological horror game based on the cinematic lore of Blair Witch.",,https://t.co/9HQDfanIbr,2019-06-09T20:51:56.000Z,7,6381,8b62502ac3774dd5b43e208bb2a46ef3
1182737128259612672,FUSER,FUSERgame,From the creators of Rock Band & Dance Central comes FUSER™ - a nonstop digital music festival where you control the music! Available on console and PC.,"Boston, MA",https://t.co/WfFrKyJBQ4,2019-10-11T19:18:34.000Z,215,9350,29958fab494f4c1393c5208fd770cb89
176929834,Neverwinter,NeverwinterGame,"Neverwinter is a free-to-play action MMORPG now available on PC, Xbox One, and PlayStation®4. ESRB Rating: TEEN with Blood, Violence.",The Forgotten Realms,https://t.co/c2GsBkjIvz,2010-08-10T20:31:03.000Z,241,104218,db2d81bb32a845b5bfb1e768e120e2ac
302669089,Bugsnax (YH Games),YoungHorses,"Creators of Bugsnax! Out NOW PS5, PS4, Epic Games Store, Xbox Series X|S, Windows 10, Steam, Nintendo Switch eShop! Join our Discord at https://t.co/1fLVlyU6Vg .","Chicago, IL",https://t.co/EfX9IkmZyP,2011-05-21T15:26:13.000Z,226,37812,98fe272aa19540dfb4a2359ddb8d24fe
1164405673,Giant Squid,GiantSquidology,The official home of Giant Squid on Twitter: The team of award-winning game developers that created ABZÛ and The Pathless. https://t.co/d4MCpIQiTr,California,https://t.co/Yc2YbvG8DE,2013-02-09T23:41:35.000Z,206,25941,6820f3467b8a4d2aa9b7d76d0fa9f441
179228850,Slitherine Games,SlitherineGames,"Welcome to Slitherine: a home for every Wargamer!
Follow to be always updated on all the news from our games. @Matrix_Wargames is our hardcore branch.","London, England",https://t.co/yeKD9ktvqQ,2010-08-16T20:41:22.000Z,348,10686,93c8abafa035470290b81004857998da
4562706615,Phantom Brigade,PhantomBrigade_,"The official twitter for Phantom Brigade, the cinematic turn-based mech game from @BYG_Vancouver","Vancouver, Canada",https://t.co/2U0qxRYmx3,2015-12-22T01:33:42.000Z,44,17229,6facf48048214c1da860471aed400932
708024220270272512,Rose City Games,rosecitygames,"Indie studio born from a love of games and community. Developer of Floppy Knights, The World Next Door, and Publisher of Garden Story.","Portland, OR",https://t.co/qvcOJ8sLn4,2016-03-10T20:18:23.000Z,340,6684,e74db1952d344022bb510b8ddbcc4589
929904769,Elite Dangerous,EliteDangerous,The Official Elite Dangerous Twitter account. Follow for exclusive updates and more!,"Cambridge, UK",https://t.co/5IPexZmBGL,2012-11-06T14:56:33.000Z,1171,145204,7b002177046841a69da1adc0e1d0c98f
511909033,KING Art Games (Iron Harvest),KingArtGames,"Passionate video game developers. Real-time strategy, RPGs and adventures, we love it all. Also cake. Cake is good.","Bremen, Germany",https://t.co/yjZLuvkUjD,2012-03-02T13:11:02.000Z,671,8569,bb0b588fed4c43f8bb048f2a5955341b
90964854,2K,2K,🏀🏆 Greatness is calling. Answer the call in #NBA2K23. Pre-order Now. Link in bio,"Novato, CA",https://t.co/Ato3JqLB1r,2009-11-18T21:40:04.000Z,146,1820775,d08a29625c044911aca5848c74ba0e9b
2460050480,Clifftop Games,ClifftopGames,"Kathy Rain (2016)
Whispers of a Machine (2019)
Kathy Rain: Director's Cut (2021)
PIII (202X)

Inquiries: https://t.co/r6En6qV2NN
Discord: https://t.co/1yfb0yKZGC","Hedemora, Sverige",https://t.co/NBcE4obuet,2014-04-23T17:50:22.000Z,674,3021,aa0b194dbc4a4095aa713dfbe66a4495
735131103883841537,🐝 Whitethorn Games - APICO out now on the Switch!,WhitethornGames,"We're an #indiegame publisher in #eriepa with a focus on low-stress games and wholesome stuff! 🏳️‍🌈

Questions/Business Email: hello@whitethorngames.com","Erie, PA",https://t.co/7UBGFjbCHO,2016-05-24T15:31:28.000Z,662,30525,243acce03e434d6e82d70474ce062501
985895213532090369,Twin Mirror,TwinMirrorGame,"Official #TwinMirror page, a new psychological thriller game developed by @DONTNOD_Ent now available on PS4, Xbox One & PC!","Basswood, West Virginia",https://t.co/ciIjpjNXIH,2018-04-16T14:58:30.000Z,9,8389,206071e112404367b2fbeecd0c986468
891251707396608000,Startup Panic,StartupPanic,"Startup Panic is a simulation game about building your own business empire from scratch. Out now on PC & mobile!

Discord: https://t.co/B7VafqwbGm",Seattle,https://t.co/Pjtq5QReli,2017-07-29T10:59:00.000Z,472,1246,471f6d94a65f406bbfd822beab7c88b8
64776896,"Nicalis, Inc.",nicalis,"Official Twitter of Nicalis, developer and publisher of Cave Story®+, The Binding of Isaac series, Crystal Crisis and more! Let's Be Friends! \ ( * ^_^)/",California,https://t.co/MkD9RnLaEL,2009-08-11T17:39:53.000Z,45,119786,6049cb363ab94eacb797e8541df7c75b
797554331574824960,Post Scriptum Game,PostScriptumGam,Post Scriptum is a 40v40 WW2 tactical shooter with an intense need for teamwork & communication. Join us on Discord: https://t.co/afpVAGqeHK,"Brittany, France",https://t.co/MqpvhxeJst,2016-11-12T21:39:05.000Z,117,13056,b164a6b5b5d14b95aa212db202f26852
705427898749079552,Phoenix Point,Phoenix_Point,"Official Phoenix Point | Complete Edition Now Available
https://t.co/TDcQMoxl16","Sofia, Bulgaria",https://t.co/dUiBcwZiCe,2016-03-03T16:21:32.000Z,205,6539,787b4461f5d0434da9c515d713a182a8
821102114,Cyberpunk 2077,CyberpunkGame,"Welcome to the official Twitter account of Cyberpunk 2077 — an open-world, action-adventure story developed by @CDPROJEKTRED #Cyberpunk2077","Night City, Free State of California",https://t.co/GNh90I5iUs,2012-09-13T08:08:34.000Z,104,1633733,5e0277378de542ce9bf891d2f919d6c8
857269853870333952,Through the Darkest of Times,TtDoTGame,"A historical resistance strategy game taking place in 3rd Reich Berlin. Made by @paintbucket_de Out for PC/Mac, IOS/Android, Switch, XBOX, Playstation","Berlin, Germany",https://t.co/g1Dse7IGx5,2017-04-26T16:27:15.000Z,1785,3093,180df8fb19134e5ab77392692f83ba9d
855431727052980225,Shady Part of Me,ShadyPartOfMe,"Enter a dream-like world and guide a lost girl and her shadow in this new indie narrative platformer!

Out now on Nintendo Switch, PC, PS4 and Xbox One.","Paris, France",https://t.co/NeKSW9XC4F,2017-04-21T14:43:11.000Z,38,1278,22388508a3c34250958b552bf6df3333
567491918,WARFRAME,PlayWarframe,"Play for FREE today! Download Warframe on PC, PS4, PS5, Xbox One, Xbox Series X|S or Nintendo Switch. For game support: https://t.co/llxrj6f8zA!",,https://t.co/UwvSwPlzAX,2012-04-30T19:42:19.000Z,540,497413,24a557f35d78493d90c026fa625574b0
821726553797173248,Werewolf: The Apocalypse - Earthblood (OUT NOW),WerewolfVGAME,"Werewolf: The Apocalypse - Earthblood is an action-RPG set in the World of Darkness available now on Xbox One, Xbox Series X/S, PS4, PS5, and PC!",,https://t.co/fPfbKkfgnY,2017-01-18T14:30:52.000Z,73,16237,ff25c738dde344eeba59f2209a70e8c0
17230018,Spotify,Spotify,"Listening is everything.
Podcasts 👉 @SpotifyPodcasts
Live audio 👉 @SpotifyLive
Support 👉 @SpotifyCares",,https://t.co/5G4Hekn0ea,2008-11-07T12:14:28.000Z,17726,6046546,9f2abdb36ffe42798f1497031cc4e4a8
68489492,NISAmerica,NISAmerica,"The Official Twitter of NIS America, Inc. | Online Store: https://t.co/cikn9c91nY | EU News: @NISAinEurope | Discord: https://t.co/45ahsYr2Wb","Santa Ana, CA",https://t.co/z5n7QrBnJg,2009-08-24T19:26:42.000Z,207,101185,d79986f917c24134b226738c2d7a6369
918072075239284738,Toplitz Productions,Toplitz_Prod,"TOPLITZ PRODUCTIONS is a Publisher and Developer of Pc & Video games WITH HEART AND SOUL.
Share our passion - WE LOVE GAMES!",Austria,https://t.co/aLFa5U0Sdv,2017-10-11T11:13:34.000Z,497,5027,4f5fc46773204263addc7aaa76601b4a
1388327310718275590,1C Entertainment,1C_Company,,,,2021-05-01T03:00:14.000Z,0,1,1c5397e7c768490c8923aea72aacac9b
20140760,Mi'pu'mi Games,Mipumi,"Game dev studio in Vienna, Austria, founded by ex-Rockstar developers. We made @thelionssong & The Flower Collectors. Paula Gans is our goose mascot 🐤","Vienna, Austria",https://t.co/j4TiojYthn,2009-02-05T11:46:59.000Z,249,2729,ed820853b9f649ac93e2456b2362220d
804617563,Oddworld,OddworldInc,The Official Oddworld Inhabitants Twitter account. Oddworld: Soulstorm is now available on Steam!,Oddworld,https://t.co/xq4GJoSB9o,2012-09-05T13:34:05.000Z,914,42811,f83354d936b74f7e9419366862b1e024
1138456156815466496,MODERN WOLF 🐺,ModernWolfLtd,"Games publisher behind Cantata, Out There: Oceans of Time, Ostranauts, Skeleton Crew, Witch Strandings & more!","London, United Kingdom",https://t.co/YWpws1v4j5,2019-06-11T14:41:14.000Z,613,6862,aa4a9efb67fc445e8995c45c1d6dfb42
1313780486062452736,Among Us,AmongUsGame,"✦ made of 1 bone
✦ PC, mobile, Switch, Xbox, PlayStation and @AmongUsVR
✦ By @InnerslothDevs
✦ Merch: https://t.co/Vp2qmQlLPJ
✦ Support: support@innersloth.com",Not venting in Polus,https://t.co/QoChnicFcR,2020-10-07T09:59:17.000Z,1,1497799,63e07f28b89445ba80f06657ef0b68a7
977257968,Hinterland,HinterlandGames,"Independent developer of The Long Dark, available on Steam, Xbox One, PS4, and Nintendo Switch. For technical support, contact: https://t.co/NVNI5fGtLP","Vancouver, British Columbia",,2012-11-29T00:27:58.000Z,132,26625,f24e1ebf9a054781abc85bc82a2dcbba
61552340,Hidden Path Ent,HiddenPathEnt,HPE is an independent video game co. established to develop & produce interactive entertainment software for current & future gen consoles & other platforms.,"Bellevue, WA",http://t.co/EEk73zrVm9,2009-07-30T17:56:57.000Z,64,3749,cae9b411f608482a9c646f00daac9e46
1323775747,Darkest Dungeon,DarkestDungeon,"An award-winning gothic horror turn-based strategy RPG about the psychological stress of adventuring. Available on: PC/Mac/Linux, PS4/Vita/Switch/Xbox, and iPad",Lost in the oblivion's embrace,https://t.co/xcZUO9BOLf,2013-04-03T03:24:10.000Z,133,81324,8951b3fcf9c24c7bb513242003edd242
1900050452,Night In The Woods,NightInTheWoods,"A new game by Alec Holowka, Scott Benson, and Bethany Hockenberry. Out February 2017 for PS4/PC/Mac/Linux.",Possum Springs,https://t.co/o7UcLZ1s2l,2013-09-24T10:45:32.000Z,2,61671,bfba5c4bab344751b8ab159a48555209
1421878196,Stranded Deep,TheStrandedDeep,"Open world survival game from @BeamTeamGames

Available on: Windows, Mac, Linux, Xbox One, PS4 and Nintendo Switch

Forum: https://t.co/ztySIxPTaC","Brisbane, Australia",https://t.co/0hkhf5o6C8,2013-05-12T00:12:23.000Z,115,20568,c0050ea63818490f93837f8476bc5418
2610010237,Righteous Hammer Games,RighteousHQ,Focused on creating polished and highly replayable gaming experiences. Makers of Solitairica. Currently working on ZOR: Pilgrimage of the Slorfs. https://t.co/bcdjj6lMnY,"Vancouver, British Columbia",http://t.co/sW0tCCVAXg,2014-07-07T15:35:52.000Z,54,828,cd761753fdfa430994f60b512c90b66e
958277360222179328,Crying Suns,CryingSuns,"A story-rich tactical rogue-lite.
Available:
👉 on iOs: https://t.co/5y6xh31TDR
👉 on Android: https://t.co/ib3f2zBxkV
👉 on Steam: https://t.co/Z1AgvSCLRL
👉 on Switch: https://t.co/z7GBs0VesO","Montpellier, France",https://t.co/FYSCReJCBg,2018-01-30T09:55:01.000Z,737,3826,462844c5fc104812a53792c42d400644
1945954471,Yak & Co,yakandco,"Creators of award winning puzzle games Agent A & Down in Bermuda.

Crafted by @himarkw & @JasonRawlings.","Melbourne, Australia",https://t.co/QnkjTSYZAn,2013-10-08T05:01:44.000Z,1421,6253,dcf67ef91de64cdf8606b595e9a5d205
426738925,GalCiv,GalCiv,Galactic Civilizations IV! The biggest space 4X game series is getting a whole lot bigger. Get into the beta now.,"Plymouth, Michigan",https://t.co/TU7NPZ7BIZ,2011-12-02T16:43:28.000Z,29,1641,5d63b78c08184c10933a47874117db8c
2847049162,Long Hat House,longhathouse,"Video games! Anything could come out from the 🎩. Developers of #Dandara game. We are @rasomattos and @jobrantjo, working with @thommaz and @tavosmm.","Belo Horizonte, Brasil",https://t.co/AosyBSRE3L,2014-10-27T17:45:15.000Z,464,7414,a5dbe3de0fb14e029d78f85b25e89ca6
1257207092047491073,The Medium Game,TheMediumGame,"""You’ve Only Seen Half So Far""

Become a medium living in two worlds: the real and the spirit one.",,,2020-05-04T07:16:17.000Z,3,13375,5a9a0a7fd1bd47a8a5c39a903f6c25a1
326062468,The Game Bakers,TheGameBakers,"We make games like we make food. With a lot of love. New game Haven ✨. Previously: Furi, Squids Odyssey, Combo Crew.",,https://t.co/ziG0UcCoc3,2011-06-29T09:29:29.000Z,325,18723,12985b3ba6c24b35936aa3c2d80b0678
21465925,Jake Birkett - Veteran Indie,GreyAlien,"Indie developer since 2005, owner of Grey Alien Games, creator of Ancient Enemy, Shadowhand, Regency Solitaire + more. Data nerd. Please buy my games. Thx.","Dorset, UK",https://t.co/Dx8QiAfeNG,2009-02-21T05:28:30.000Z,2963,14313,07c6a2e544274070b9e9ee78316c5774
1186105418616958976,MONKEY BARRELS OFFICIAL,monkey_barrels,"ハードで爽快な新作アクションシューティング『モンキーバレルズ』の公式アカウントです！／This is a brand-new action shooter, MONKEY BARRELS's official account!",東京・五反田,https://t.co/TINpKvYzfC,2019-10-21T02:22:58.000Z,1,1813,13cc10ad974841a6b0a5c3c23d2d1f22
16240253,iRacing.com,iRacing,The official https://t.co/m1PisbB5y0 twitter feed. Race with us online from your home PC!,"Chelmsford, MA",https://t.co/ljPlA5HMXM,2008-09-11T13:46:26.000Z,824,144347,66b23edfb87f4cf881de4b6c4dab2e16
2401744070,Massive Damage Games,Massive_Damage,Indie Spirit with Big Vision. Devs of Halcyon 6®: Starbase Commander & @starrenegades 💬 https://t.co/6fcd89iai0…,"Toronto, Ontario",https://t.co/YaSkAZwUAX,2014-03-21T15:33:43.000Z,724,4509,e7946db0d53a418e8cb17a92dd908cd5
863177647597142016,Idle Champions,idlechampions,#IdleChampions is an officially-licensed #DnD strategy game by @CNEGames. https://t.co/7xIVYxETHA | https://t.co/vcUFAn0MEu | https://t.co/nvVQ41CQI0…,"Victoria, British Columbia",https://t.co/FZ8PMQxwYA,2017-05-12T23:42:43.000Z,418,10263,a9748abde1c94b66aae5250bb9fc5503
